"sale_id","artwork_id","artist_name","category","sale_date","auction_house","sale_price_eur","estimate_low_eur","estimate_high_eur","sold_above_estimate","price_change_pct","price_change_explanation","buyer_type","buyer_name","buyer_nationality","buyer_profile","bart_score_buyer","seller_type","seller_name","seller_profile","bart_score_seller","sale_location","is_private_sale","bart_score_sale","source"
"SL0526","HRS006","Hirst","Modern Masters","2015-05-15","Sotheby's","160400","119000","210000","false","-2.31","Année record en vue : Sotheby's et Christie's totalisent 1,6 Md$ sur les ventes de mai à New York ; les UHNWI achètent massivement.","Collectionneur","Alberto Mugrabi","Américain","Marchand-collectionneur new-yorkais, actif sur le marché secondaire de l'art contemporain.","88","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Paris","false","86.5","Généré IA"
"SL0527","HRS007","Hirst","Modern Masters","2015-08-15","Sotheby's","156100","104000","208000","false","-2.68","Légère pause estivale mais le segment ultra-contemporain continue sa progression ; émergence des artistes femmes sur le marché secondaire.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Paris","false","83.1","Généré IA"
"SL0528","HRS008","Hirst","Modern Masters","2015-11-15","Artcurial","193700","143000","246000","false","24.09","Marché mondial record à 63,8 Mds$ en 2015 ; la fin d'année est portée par des lots exceptionnels dont Modigliani à 170 M$.","Collectionneur","Eli Broad","Américain","Philanthrope fondateur du Broad Museum de Los Angeles, 2 000 œuvres contemporaines.","92","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Londres","false","86.9","Généré IA"
"SL0529","HRS009","Hirst","Modern Masters","2016-02-15","Christie's","161000","135000","192000","false","-16.88","Correction post-records : le krach boursier de Shanghai ralentit les achats transfrontaliers ; les collectionneurs russes réduisent leur activité.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Hong Kong","false","76.4","Généré IA"
"SL0530","HRS010","Hirst","Modern Masters","2016-05-15","Christie's","166900","133000","201000","false","3.66","Résultats décevants à New York : Christie's voit ses recettes baisser de 27% ; le vote Brexit crée une forte incertitude à Londres.","Collectionneur","Eli Broad","Américain","Philanthrope fondateur du Broad Museum de Los Angeles, 2 000 œuvres contemporaines.","92","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Paris","false","85.7","Généré IA"
"SL0531","HRS011","Hirst","Modern Masters","2016-08-15","Christie's","172600","133000","208000","false","3.42","Contraction du marché confirmée ; les maisons de vente réajustent leurs estimations à la baisse pour éviter les invendus embarrassants.","Fondation","Fondation Vuitton Collection","Français","Bras acquisition de la fondation, focalisé sur les artistes de la scène internationale.","90","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","82.6","Généré IA"
"SL0532","HRS012","Hirst","Modern Masters","2016-11-15","Phillips","161600","129000","202000","false","-6.37","Stabilisation relative en fin d'année ; l'élection de Trump génère une volatilité ponctuelle mais les marchés financiers résistent bien.","Collectionneur","Yana Peel","Britannique","Ex-CEO de Serpentine Galleries, collectionneuse et curator influente sur la scène internationale.","84","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","New York","false","84.2","Généré IA"
"SL0533","HRS013","Hirst","Modern Masters","2017-02-15","Sotheby's","184100","123000","236000","false","13.92","Reprise progressive et sélective ; les acheteurs moyen-orientaux et asiatiques reviennent, focalisés sur les valeurs sûres du marché.","Galerie","White Cube","Britannique","Galerie londonienne de référence fondée par Jay Jopling, programme international exigeant.","92","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Los Angeles","false","86.7","Généré IA"
"SL0534","HRS014","Hirst","Modern Masters","2017-05-15","Sotheby's","210400","132000","276000","false","14.29","TEFAF Maastricht très positif ; la demande pour les Modern Masters se consolide avec un taux de vente élevé sur les lots estimés.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","90.3","Généré IA"
"SL0535","HRS015","Hirst","Modern Masters","2017-08-15","Christie's","191100","154000","233000","false","-9.17","Ventes estivales à Londres en forte hausse chez Christie's ; le marché figuratif contemporain suscite un engouement croissant.","Musée","Whitney Museum","Américain","Musée dédié à l'art américain vivant, programme d'acquisition centré sur la diversité.","94","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Londres","false","90.2","Généré IA"
"SL0536","HRS016","Hirst","Modern Masters","2017-11-15","Heritage Auctions","245700","177000","306000","false","28.57","Le Salvator Mundi vendu 450 M$ chez Christie's New York (15 nov. 2017) redéfinit les paramètres du marché et stimule la demande globale.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Succession","Succession Anonyme","Vente de succession d'un grand collectionneur, gérée par un cabinet juridique spécialisé en droit de l'art.","82","New York","false","82.1","Généré IA"
"SL0537","HRS017","Hirst","Modern Masters","2018-02-15","Phillips","239400","173000","314000","false","-2.56","Solide début d'année sur tous les segments ; l'optimisme post-croissance 2017 se traduit par une confiance renouvelée des acheteurs.","Fondation","Broad Foundation","Américain","Fondation philanthropique soutenant l'accès à l'art contemporain et les artistes émergents.","91","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","85.4","Généré IA"
"SL0538","HRS018","Hirst","Modern Masters","2018-05-15","Christie's","208900","157000","256000","false","-12.74","Le marché ultra-contemporain explose : Sotheby's et Christie's ouvrent leurs ventes aux artistes nés après 1975 avec succès record.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Hong Kong","false","82.3","Généré IA"
"SL0539","HRS019","Hirst","Modern Masters","2018-08-15","Sotheby's","238700","190000","292000","false","14.27","Croissance soutenue malgré les tensions commerciales USA-Chine ; l'art digital et les NFT préfigurent attirent une clientèle plus jeune.","Galerie","Pace Gallery","Américain","Galerie new-yorkaise historique fondée en 1960, représentant masters et artistes contemporains.","91","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Londres","false","87.5","Généré IA"
"SL0540","HRS020","Hirst","Modern Masters","2018-11-15","Christie's","213700","168000","261000","false","-10.47","Fin d'année dynamique avec des résultats solides à Hong Kong et New York ; les lots garantis surperforment les estimations de 40%.","Musée","Whitney Museum","Américain","Musée dédié à l'art américain vivant, programme d'acquisition centré sur la diversité.","94","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Hong Kong","false","84.5","Généré IA"
"SL0541","HRS021","Hirst","Modern Masters","2019-02-15","Bonhams","270400","213000","339000","false","26.53","Marché solide mais plus sélectif ; la polarisation s'accentue entre artistes premium et mid-market qui stagne.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Succession","Succession Anonyme","Vente de succession d'un grand collectionneur, gérée par un cabinet juridique spécialisé en droit de l'art.","82","Paris","false","79.1","Généré IA"
"SL0542","HRS022","Hirst","Modern Masters","2019-05-15","Sotheby's","254800","195000","317000","false","-5.77","Résultats contrastés à New York en mai ; le segment street art surperforme avec Banksy, KAWS et Mr. Brainwash au cœur des enchères.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","85.9","Généré IA"
"SL0543","HRS023","Hirst","Modern Masters","2019-08-15","Artcurial","243600","187000","300000","false","-4.4","Les manifestations à Hong Kong perturbent les ventes locales ; redistribution vers Singapore, Séoul et New York observée.","Musée","MoMA","Américain","Museum of Modern Art NYC, référence absolue pour la conservation de l'art moderne et contemporain.","99","Succession","Succession Anonyme","Vente de succession d'un grand collectionneur, gérée par un cabinet juridique spécialisé en droit de l'art.","82","New York","false","90.0","Généré IA"
"SL0544","HRS024","Hirst","Modern Masters","2019-11-15","Artcurial","255300","195000","313000","false","4.8","Clôture 2019 correcte malgré le contexte géopolitique tendu ; la résilience du marché de l'art face aux crises se confirme.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Londres","false","87.7","Généré IA"
